"","IL6","PPFIA4","CACNA1I","CDKN2A","PLAAT1","PLXNB3","C14orf39","LINC01549","ONECUT3","PRSS3","IMPDH1P8","KIAA0895LP1","RCOR2","FAM72C","RAD51AP2","SMC1B","FTCD","PPP1R27","GINS2","WNK2","COL4A3","ESCO2","SH2D5","AQP1","MYOSLID","PDE10A","DUXAP9","NLRP10","VCAN","NUS1P2","status"
"TCGA.22.A5C4.01A",10.3750394313469,12.5304063370991,7.55458885167764,10.9801395776392,9.2045711442492,12.8340759534349,6.28540221886225,6.61470984411521,3,4.58496250072116,5.08746284125034,7.04439411935845,9.31288295528435,6.55458885167764,6.16992500144231,10.2312211807112,6.83289001416474,4.16992500144231,11.7723145739217,11.1421070573025,8.85798099512757,10.5196362528432,10.0606959316876,13.4016795259825,6.49185309632967,10.7465143211385,7.79441586635011,2.58496250072116,13.1302487840507,2,"0"
"TCGA.46.3765.01A",10.2070143201775,7.8703647195834,8.33091687811462,11.5008418795569,10.5117526537674,9.07146236255662,4.4594316186373,3,1,7.4757334309664,4.8073549220576,5.32192809488736,8.93073733756289,5.24792751344359,6.93073733756289,5.16992500144231,6.85798099512757,2,10.91288933623,11.3955341354623,8.05528243550119,9.24792751344359,9.84235034341381,13.1059085085712,7.8703647195834,6.61470984411521,7.58496250072116,1,13.7221671397819,5.90689059560852,"0"
"TCGA.96.8170.01A",8.19967234483637,9.4757334309664,8.25738784269265,6.75488750216347,8.99435343685886,12.1421070573025,5.32192809488736,2.58496250072116,8,3.32192809488736,4,5.4594316186373,8.16992500144231,6.12928301694497,5.90689059560852,5.4594316186373,4.4594316186373,3.8073549220576,11.240791332162,11.0443941193585,9.94544383637791,10.2807707701306,4.90689059560852,14.0596824472476,7.18982455888002,7.58496250072116,5.16992500144231,2,12.99116750614,6.97727992349992,"0"
"TCGA.66.2778.01A",9.90689059560852,7,5.08746284125034,6.64385618977472,10.3619437737352,11.6375305515253,1,3.8073549220576,4.8073549220576,4.8073549220576,3.32192809488736,3,10.0821490413539,3.32192809488736,3.32192809488736,5.75488750216347,6.90689059560852,3,11.4304525516655,10.2384047393251,7.4262647547021,11.7780771295354,6.35755200461808,14.5290644653201,7.28540221886225,7.65821148275179,6.61470984411521,1,12.579787329527,6.32192809488736,"0"
"TCGA.66.2788.01A",8.44294349584873,9.04439411935845,8.56224242422107,7.35755200461808,8.44294349584873,11.0084286220706,6.49185309632967,1,2.58496250072116,9.18487534290828,4.58496250072116,4.8073549220576,10.2021238238305,5.70043971814109,5.39231742277876,7.58496250072116,5.52356195605701,3.8073549220576,11.1150436501617,10.6257088430645,7.91886323727459,10.8564255286255,9.89481776330794,12.7640422173066,8.14974711950468,9.48381577726426,7.37503943134692,3.8073549220576,15.9862420373177,6.78135971352466,"0"
"TCGA.66.2783.01A",8.96000193206808,9.93663793900257,8.53915881110803,14.4942305812146,8.69348695749932,11.4136279290242,3.8073549220576,3,4.16992500144231,3.8073549220576,4.58496250072116,7.4262647547021,8.876516946565,3.32192809488736,6.16992500144231,8.91886323727459,2.58496250072116,4.16992500144231,11.3987436919382,9.70043971814109,7.83289001416474,9.11894107272351,8.17990909001493,11.9872640120725,7.55458885167764,8.03342300153745,5.70043971814109,1,12.7342862320963,3,"0"
"TCGA.66.2777.01A",10.3219280948874,8.68650052718322,8.67948009950545,6.55458885167764,7.79441586635011,9.98299357469431,3.58496250072116,1,3,8.25738784269265,3.32192809488736,3.58496250072116,9.33539035469392,7.56985560833095,3.8073549220576,7.76818432477693,7.4262647547021,2.58496250072116,11.7657004876511,12.7727269492398,8.36632221424582,10.0794847838268,9.79766152585376,14.8909292228953,8.44294349584873,7.74146698640115,4.70043971814109,6.08746284125034,14.0425143861402,5,"0"
"TCGA.77.A5GH.01A",8.37503943134692,9.02236781302845,3.8073549220576,11.5933911227917,4.16992500144231,9.18982455888002,5.85798099512757,1,4.4594316186373,2.58496250072116,2,2.58496250072116,7.4093909361377,2,5.24792751344359,6.70043971814109,7.95419631038687,1,8.70735913208088,9.51963625284321,10.581200581925,8.5077946401987,3.58496250072116,10.3037807481771,7.39231742277876,6.32192809488736,4.4594316186373,1,12.5313814605163,3.32192809488736,"0"
"TCGA.37.A5EM.01A",7,10.5430318202552,4.32192809488736,13.4499224158638,5.32192809488736,10.8486229404293,5.08746284125034,1,7.61470984411521,8.31288295528435,3.58496250072116,6.85798099512757,8.28540221886225,7.04439411935845,5,10.631177055704,4.32192809488736,3,11.4604558963096,10.0552824355012,6.04439411935845,10.3553510964248,8.16992500144231,12.1318569606088,8.03342300153745,9.64024493622235,7.16992500144231,2,15.3659122994708,1,"0"
"TCGA.85.8350.01A",9.19475685442225,11.5410966153495,9.13442632022093,12.5859014496908,10.0028150156071,11.2288186904959,6.39231742277876,3.32192809488736,5.90689059560852,5.58496250072116,6.04439411935845,6.24792751344359,9.61838550225861,6.24792751344359,6.12928301694497,7.3037807481771,6.61470984411521,4,11.0927571409199,11.7397806097733,9.22881869049588,9.05528243550119,7.52356195605701,13.7714894695006,7.2667865406949,9.26209484537018,7.44294349584873,3,14.4320198468125,6.16992500144231,"0"
"TCGA.43.3920.01A",8.03342300153745,8.97727992349992,9.14974711950468,7.2667865406949,9.80413102118332,9.33985000288462,8.89481776330794,3.58496250072116,1,7.4093909361377,5,5.70043971814109,8.6724253419715,4.70043971814109,6.12928301694497,6.32192809488736,6.20945336562895,4.70043971814109,11.5294305541462,8.98868468677217,6.39231742277876,9.95128471496697,6.20945336562895,11.4747199465265,7.44294349584873,8.74146698640115,8.25738784269265,2,16.443202577297,7.76818432477693,"0"
"TCGA.85.8582.01A",11.1799090900149,10.1996723448364,5.75488750216347,5.8073549220576,8.2667865406949,10.7598881832218,3.58496250072116,1,8.15987133677839,3,4,4.8073549220576,13.0182001788132,4.4594316186373,5,4.16992500144231,2.58496250072116,3.58496250072116,9.90989308377004,10.4178525148859,7.78135971352466,8.53915881110803,8.64385618977472,12.0728025345442,7.28540221886225,9.0389189892923,5.52356195605701,1,16.0464845802096,4.8073549220576,"0"
"TCGA.56.8307.01A",6.61470984411521,9.10328780841202,5.39231742277876,10.8201789624152,5.4594316186373,11.1548181090521,6.90689059560852,1,1,3.32192809488736,5.70043971814109,5.39231742277876,8.03342300153745,5.85798099512757,3.8073549220576,9.27146302790437,11.0084286220706,4,11.1446582428319,14.8049376720519,9.4797802640291,10.1649069266757,6.28540221886225,10.3901689562002,5.58496250072116,6.04439411935845,9.31741261376487,4.16992500144231,12.4599438483749,7.22881869049588,"0"
"TCGA.56.5898.01A",9.07146236255662,10.2070143201775,7.90689059560852,12.4413880293467,8.6582114827518,11.8963324039099,5.08746284125034,2.58496250072116,6.8073549220576,8.8008998999203,4.32192809488736,6.08746284125034,10.3923174227788,3,5.16992500144231,5.58496250072116,3.8073549220576,3.32192809488736,10.5352753766208,11.4325419003883,8.6582114827518,9.12412131182919,9.32192809488736,14.9022808915137,7.84549005094437,7.16992500144231,7.44294349584873,4.16992500144231,13.9316608988523,5.95419631038687,"0"
"TCGA.77.7141.01A",9.4594316186373,9.49984588708321,9.66177809777199,5.64385618977472,11.3542493819452,11.467605550083,4,3.32192809488736,4.4594316186373,5.08746284125034,6.55458885167764,6.08746284125034,9.39231742277876,5.90689059560852,6.93073733756289,8.22881869049588,6.52356195605701,3.58496250072116,11.4958550268872,13.3968723185106,6.04439411935845,10.791162888555,10.1848753429083,13.7402023887679,7.5077946401987,8.91886323727459,6.20945336562895,3,12.1774195379892,4.70043971814109,"0"
"TCGA.56.7221.01A",7.28540221886225,8.44294349584873,4.70043971814109,10.2094533656289,10.6110247973074,10.2737955992143,4.90689059560852,3.58496250072116,6.88264304936184,11.5603328342124,3,2.58496250072116,11.753216749179,6.04439411935845,8.4178525148859,6.61470984411521,6.16992500144231,7.35755200461808,11.2045711442492,12.9840623696864,8.5077946401987,10.7714894695006,6.28540221886225,12.8684367558582,7.56985560833095,9.89784545600551,7.55458885167764,7.5077946401987,12.518161355757,6,"0"
"TCGA.18.3421.01A",8.19967234483637,7.68650052718322,3.8073549220576,13.9618114080872,10.8548683832602,10.0056245491939,2.58496250072116,4.8073549220576,3.32192809488736,6.95419631038687,3,1,8.82654848729091,6.4594316186373,4.58496250072116,6.97727992349992,2,3.32192809488736,12.7047682393626,7.35755200461808,6.35755200461808,11.5401280385821,6.88264304936184,13.2252074369435,7.4262647547021,10.4594316186373,1,1,12.7813597135247,5.70043971814109,"0"
"TCGA.66.2742.01A",9.00562454919388,9.86418614465428,3.58496250072116,5.52356195605701,10.0901124196643,11.654636028528,5,2.58496250072116,5.4594316186373,3.58496250072116,4.58496250072116,4.70043971814109,9.37068740680722,4.4594316186373,5.64385618977472,7.84549005094437,1,3.32192809488736,11.0848083878044,11.5660540381711,8.83289001416474,10.9203528554151,6.12928301694497,14.0630579636235,7.22881869049588,10.7944158663501,3,1,14.199058823653,8.3037807481771,"0"
"TCGA.21.5784.01A",10.7397806097733,6.7279204545632,4,12.0347989625773,9.82336724004623,11.2300204357056,6.08746284125034,2.58496250072116,7.83289001416474,7.33985000288462,3.32192809488736,7.33985000288462,9.25266543245025,4.4594316186373,6.39231742277876,4,3.58496250072116,4,10.0741414627525,11.3420746679991,8.20945336562895,9.05528243550119,3,15.3742923608136,7.5077946401987,6.93073733756289,3,2,12.6640027628865,5.85798099512757,"0"
"TCGA.34.5928.01A",10.7193888209421,10.3663222142458,10.2714630279044,12.6750749203854,9.46352437327118,11.8297227350861,2.58496250072116,5.64385618977472,4.58496250072116,3.58496250072116,5,6.39231742277876,10.1848753429083,7.37503943134692,7.4262647547021,3.58496250072116,4.4594316186373,3.58496250072116,11.8595347863827,11.7582232147267,7.94251450533924,9.62205181945638,10.1947568544222,13.1373113907009,7.78135971352466,10.7125270004398,6.88264304936184,2,17.928622465392,3.32192809488736,"0"
"TCGA.63.7020.01A",8.27612440527424,9.36194377373524,6.64385618977472,11.1885888457073,8.49185309632967,11.6537407787066,4.70043971814109,1,5,5.16992500144231,4.90689059560852,5.08746284125034,7.97727992349992,3.8073549220576,5.39231742277876,5.4594316186373,4,3.32192809488736,10.5868397879618,11.5933911227917,8.6582114827518,10.3241805466187,9.35755200461808,13.3108967487977,6.6724253419715,8.93663793900257,4.4594316186373,3.32192809488736,13.1244444600086,5.70043971814109,"0"
"TCGA.33.4533.01A",10.1344263202209,10.2384047393251,7.32192809488736,13.8503822056522,10.6952282914958,9.01680828768655,8.03342300153745,3.32192809488736,7.49185309632967,9.17990909001493,4.58496250072116,4.70043971814109,11.3912435894274,7.62935662007961,6.12928301694497,5.8073549220576,4.8073549220576,2,11.2969162068793,12.3168471836025,5,11.0375469539622,8.28540221886225,13.3300765547975,6.78135971352466,11.5206186805563,1,1,16.0543075412787,6.90689059560852,"0"
"TCGA.85.8479.01A",6.83289001416474,12.1472049249422,8.74146698640115,13.5087851620645,6.83289001416474,13.0539258815311,2.58496250072116,4.8073549220576,10.8517490414161,1,4.8073549220576,8.24792751344359,7.89481776330794,7.06608919045777,7.08746284125034,11.3174126137649,6.39231742277876,5.64385618977472,11.3630396302565,9.70043971814109,6.70043971814109,9.5352753766208,9.36632221424582,12.1000052244227,9.19475685442225,6.64385618977472,3.58496250072116,1,11.3162815317462,5,"0"
"TCGA.34.5239.01A",9.55458885167764,10.8610869059954,6.97727992349992,13.7151040092362,4.70043971814109,10.2094533656289,4.16992500144231,5.90689059560852,5.52356195605701,5.75488750216347,5.08746284125034,4.70043971814109,9.81378119121704,6.20945336562895,6.58496250072116,5.08746284125034,8.54689445988764,4.8073549220576,11.8494051009478,15.6631133084558,11.8856963733394,12.1817734388088,7.96578428466209,14.235864651082,7.37503943134692,10.4178525148859,9.09803208296053,3.32192809488736,17.1788593341009,5.8073549220576,"0"
"TCGA.60.2713.01A",8.92481250360578,10.2455527062557,8.20945336562895,11.8556471660273,10.6238814900135,10.6054795180617,3.58496250072116,6.64385618977472,4,5.70043971814109,3.58496250072116,5.32192809488736,9.48784003382305,6.08746284125034,7.24792751344359,7.68650052718322,5.58496250072116,4.70043971814109,11.1510165388922,12.7198166030181,5.58496250072116,10.4304525516655,6.88264304936184,12.5684311931675,7.49185309632967,10.6688849842662,7.96578428466209,3.8073549220576,16.1672221141661,4.4594316186373,"0"
"TCGA.63.A5MG.01A",6.4262647547021,8.75488750216347,5.32192809488736,11.1111356702347,9.36632221424582,12.1692986957928,8.03342300153745,4.4594316186373,11.2360141919001,2,3.58496250072116,5.90689059560852,8.83920378809694,2,7.95419631038687,5.52356195605701,2.58496250072116,3.8073549220576,9,10.2021238238305,9.21431912080077,10.1522848423066,5.52356195605701,13.1289609508557,7.04439411935845,10.2992080183873,2.58496250072116,1,13.6447575925163,7.35755200461808,"0"
"TCGA.18.4086.01A",13.9298131846641,8.20945336562895,5.95419631038687,5.95419631038687,8.6582114827518,9.53915881110803,2,1,2.58496250072116,6.95419631038687,3.58496250072116,5,8.16992500144231,6.08746284125034,4.32192809488736,7.04439411935845,4.8073549220576,5.24792751344359,12.3520434257954,12.3842441222431,7.37503943134692,11.3674147512468,10.5660540381711,12.7582232147267,7.4594316186373,8.25738784269265,5.85798099512757,5.16992500144231,14.4144209817464,3.8073549220576,"1"
"TCGA.98.8020.01A",10.2784494582205,7.61470984411521,3,10.753216749179,2.58496250072116,10.5736471874933,2,2.58496250072116,2,10.0794847838268,4,3.58496250072116,7.7279204545632,6.08746284125034,5.90689059560852,5.90689059560852,1,2.58496250072116,10.2264121927888,5.39231742277876,7.55458885167764,8.70735913208088,10.0195907283579,13.0610336016811,8.36632221424582,6.28540221886225,7.28540221886225,7.32192809488736,14.2679570844028,4,"1"
"TCGA.33.4589.01A",5.52356195605701,3.8073549220576,1,14.9703755616384,2,6.49185309632967,1,1,2.58496250072116,9.51963625284321,1,1,6.64385618977472,3.8073549220576,1,4.58496250072116,7.24792751344359,3,12.2644426002266,2,3,9.8008998999203,10.6384359139905,11.3520434257954,9.58120058192496,5.58496250072116,6.90689059560852,4.90689059560852,10.6474584264549,3.8073549220576,"1"
"TCGA.98.A53B.01A",8.3037807481771,9.64385618977473,8.4178525148859,6.58496250072116,5.39231742277876,11.6943578872215,4.58496250072116,3.32192809488736,3.8073549220576,6,4.4594316186373,6.28540221886225,10.0794847838268,2.58496250072116,6.24792751344359,8.83289001416474,8.14974711950468,5.58496250072116,10.5196362528432,11.5924570372681,9.79441586635011,9.7176764230664,8.97727992349992,14.4079315911744,7.55458885167764,6.52356195605701,4.8073549220576,1,13.1570310743784,7.85798099512757,"1"
"TCGA.18.3417.01A",9.62570884306447,6.20945336562895,3.58496250072116,10.9262959947811,5.70043971814109,7.6724253419715,1,1,1,4,1,1,6.97727992349992,5,4.58496250072116,4.4594316186373,1,3,10.2946207488916,7.5077946401987,5,8.36632221424582,4.4594316186373,11.468624042918,5.90689059560852,5.95419631038687,5.52356195605701,1,14.6175822518671,3.58496250072116,"1"
"TCGA.66.2789.01A",9.17492568250068,10.3793783670713,7.59991284218713,12.1811522568656,7.90689059560852,10.4115109880121,4.4594316186373,2,1,5.39231742277876,4.90689059560852,1,9.09275714091985,6.28540221886225,7.8073549220576,6.78135971352466,8.23840473932508,4.4594316186373,10.6865005271832,9.40087943628218,9.49185309632967,9.59245703726808,6.83289001416474,15.0891193979152,7.83289001416474,8.37503943134692,7.83289001416474,3.32192809488736,15.065752701817,7.20945336562895,"1"
"TCGA.18.3407.01A",11.0292872269682,8.76818432477693,5,11.523561956057,9.49984588708321,10.57931593758,3,1,1,8.93663793900257,4.16992500144231,2.58496250072116,7.24792751344359,5.8073549220576,6.20945336562895,3.8073549220576,4.70043971814109,4.4594316186373,10.4594316186373,10.7193888209421,8.90689059560852,10.6582114827518,10.0168082876866,14.4733252418918,7.4093909361377,7.98868468677217,8.2667865406949,2,14.9500090418862,8,"1"
"TCGA.85.8288.01A",11.3151495622563,12.2161395564251,4.16992500144231,12.5425482623352,5,11.3987436919382,4.4594316186373,1,1,4.58496250072116,6.04439411935845,5.70043971814109,9.84549005094438,5.90689059560852,5.70043971814109,7.4093909361377,7.37503943134692,3,12.3020676725265,13.61194694182,6.35755200461808,11.3286749273279,8.78135971352466,12.880348808156,6.39231742277876,8.4594316186373,7.55458885167764,2,15.2897307400838,6.20945336562895,"1"
"TCGA.60.2696.01A",11.5107641679179,4.70043971814109,4.8073549220576,13.1484765821783,1,9.70390357344466,3.58496250072116,1,3,3.8073549220576,3,4.4594316186373,7.8703647195834,5.4594316186373,5.8073549220576,2.58496250072116,4.4594316186373,3.8073549220576,11.3208005488816,6.12928301694497,8.99435343685886,10.0279059965699,11.9772799234999,14.6339034093485,7.3037807481771,7.4262647547021,5.75488750216347,2,13.6570951048884,3.58496250072116,"1"
"TCGA.52.7809.01A",10.791162888555,10.9886846867722,9.86418614465428,11.496853777388,10.3083390301394,9.04984854945056,4.16992500144231,4.32192809488736,1,5.95419631038687,6.24792751344359,3.32192809488736,12.2562086885274,7.96578428466209,3.58496250072116,8.98868468677217,8.18982455888002,4,11.9563761572497,12.7727269492398,10.4367115421372,11.1045987535644,8.31288295528435,15.1809192446643,5.16992500144231,6.90689059560852,9.17492568250068,2.58496250072116,14.1978309980122,7.90689059560852,"1"
"TCGA.22.4593.01A",11.5107641679179,10.2784494582205,6.75488750216347,14.3022105065488,6.95419631038687,10.8423503434138,1,5.75488750216347,4.58496250072116,7.64385618977472,7.24792751344359,8.01122725542325,9.79441586635011,6.6724253419715,4,6.4262647547021,5.75488750216347,3.8073549220576,12.6110247973074,11.7397806097733,7.37503943134692,11.2749604721406,10.5333297323058,13.0781508077346,9.34429590791582,11.5755392468345,7.59991284218713,5.52356195605701,16.9062329675383,7.18982455888002,"1"
"TCGA.22.5480.01A",10.5176693881338,10.7665289085989,9.19967234483636,13.211279947482,9.00562454919388,11.9722618487333,2.58496250072116,4.16992500144231,3.58496250072116,8.467605550083,5.85798099512757,6,9.06069593168755,6.7279204545632,5.4594316186373,9.467605550083,6.24792751344359,4.16992500144231,11.2336196767597,13.3791075655611,9.8703647195834,10.0633950812885,5.85798099512757,14.4165336601996,7.16992500144231,9.08214904135387,6.32192809488736,1,14.8390069003394,6.49185309632967,"1"
"TCGA.21.5783.01A",9.19475685442225,11.1305705628054,7.65821148275179,10.8993569229231,9.56224242422107,12.5660540381711,7.59991284218713,2.58496250072116,4,7.58496250072116,4.32192809488736,6.20945336562895,12.1667907507182,7.14974711950468,5.95419631038687,5.58496250072116,4.16992500144231,4.58496250072116,12.3525952311343,12.4578938373147,6.49185309632967,10.1972166931101,9.06608919045777,12.6406968375701,9.01680828768655,11.2538474849874,7.39231742277876,2.58496250072116,16.5172080160736,7.12928301694497,"1"
"TCGA.85.8287.01A",10.1085244567782,9.86727873970966,6.16992500144231,10.5980525001616,7.04439411935845,10.0660891904578,5.58496250072116,3,1,5,6.08746284125034,3.58496250072116,9.4797802640291,4.90689059560852,2.58496250072116,6.49185309632967,7.70043971814109,3,11.5410966153495,10.6438561897747,9.41362792902417,9.7714894695006,7.84549005094437,13.3769393216198,6.04439411935845,8.59245703726808,5.52356195605701,1,16.0542651396258,6.52356195605701,"1"
"TCGA.52.7811.01A",12.5161924778794,7.4757334309664,3.32192809488736,13.0195907283579,6.83289001416474,10.3750394313469,7.79441586635011,2.58496250072116,3.8073549220576,9.90388184573618,2,6.6724253419715,8.67948009950545,5.52356195605701,4.58496250072116,8.06608919045777,6.28540221886225,2,11.8986013874039,12.4215389068483,9.71080643369935,10.5717526435035,9.81057163474115,15.333015547506,7.65821148275179,7.74146698640115,6.04439411935845,5.08746284125034,14.1031238564781,4.58496250072116,"1"
"TCGA.77.8140.01A",6.83289001416474,7.55458885167764,4,11.6266216523584,8,6.8073549220576,3,2,1,4.70043971814109,3.32192809488736,3,9.27612440527424,4,5.58496250072116,5.39231742277876,11.429406741514,4,10.3531468254981,12.0464419480073,7.64385618977472,8.05528243550119,4,12.9744145898055,5.24792751344359,5.75488750216347,3.58496250072116,1,11.8185821774809,3,"1"
"TCGA.22.5482.01A",10.3465137331656,9.876516946565,6.24792751344359,13.0920964149908,11.6741922681457,11.4501802471648,2.58496250072116,2,6.24792751344359,9.51963625284321,2.58496250072116,6.8073549220576,10.047123912114,6.08746284125034,6.61470984411521,4.70043971814109,3.58496250072116,6.61470984411521,11.0525680508042,12.8986013874039,4.4594316186373,10.729620743553,10.6564248632778,11.3476213685681,9.59991284218713,8.73470962022584,6.6724253419715,5.8073549220576,14.0728025345442,2.58496250072116,"1"
"TCGA.77.7335.01A",6.35755200461808,5.95419631038687,5.39231742277876,10.5038257379958,7.4262647547021,6.35755200461808,1,1,6.4594316186373,2,1,2,6.28540221886225,4.58496250072116,4.4594316186373,4.4594316186373,2,2,10.5333297323058,11.1611318829843,4.4594316186373,9.15987133677839,3.8073549220576,13.2588604314098,5.24792751344359,9.1548181090521,4.16992500144231,1,15.7560871618772,2.58496250072116,"1"
"TCGA.22.5491.01A",9.13442632022093,6.4594316186373,7.10852445677817,13.6082548219779,10.7615512324445,9.78463484555752,3,2,5.64385618977472,10.5679560754155,3.58496250072116,8.56985560833095,10.3487281542311,7.16992500144231,6.93073733756289,8.18982455888002,5,5.16992500144231,13.0230612497353,13.8237652797897,3.58496250072116,11.3409627642517,6.90689059560852,13.5038257379958,6.49185309632967,8.23840473932508,5.64385618977472,3.8073549220576,11.8145824659063,5.24792751344359,"1"
"TCGA.77.8136.01A",10.1395513523988,9.79766152585376,6.85798099512757,13.780539767472,8.52356195605701,11.2538474849874,2,2.58496250072116,3.58496250072116,5.85798099512757,4,3.8073549220576,9.4594316186373,6.08746284125034,6.8073549220576,5.39231742277876,3.8073549220576,2,10.2784494582205,10.0361736125535,6.70043971814109,10.2070143201775,8.11894107272351,11.7490313820402,5.70043971814109,8.99435343685886,4.16992500144231,1,14.9105490459317,3.58496250072116,"1"
"TCGA.22.5489.01A",9.58496250072116,10.2526654324502,6.32192809488736,8.10852445677817,9.1548181090521,9.8703647195834,2.58496250072116,1,2.58496250072116,10.0056245491939,5.90689059560852,6,8.52356195605701,6.24792751344359,4.70043971814109,8.4093909361377,6.88264304936184,3.32192809488736,11.3739526553702,13.5755392468345,9.40514146313634,12.1241213118292,6.97727992349992,14.8079586022565,9.36194377373524,8.82017896241519,7.2667865406949,2.58496250072116,15.867954362086,4.70043971814109,"1"
"TCGA.22.0944.01A",10.2094533656289,9.4093909361377,5.90689059560852,14.3920490393642,9.49185309632967,10.4262647547021,4.4594316186373,1,6.90689059560852,11.9563761572497,4,2,11.5107641679179,7.89481776330794,6.4262647547021,5.39231742277876,3,5.24792751344359,12.5171772526895,12.8603110549195,7.12928301694497,11.8017083589165,10.6348110501717,12.6036263449862,7.32192809488736,8.92481250360578,6.61470984411521,8.67948009950545,13.6259370995385,3.32192809488736,"1"
"TCGA.85.7699.01A",9.24317398347295,10.0140204703149,5.58496250072116,10.6882503091332,7.33985000288462,10.5622424242211,3.32192809488736,4.58496250072116,4.32192809488736,5.85798099512757,5.24792751344359,7.10852445677817,10.3106127816595,7.04439411935845,3.32192809488736,5.4594316186373,5.08746284125034,4.32192809488736,11.8328900141647,13.4729446337796,7.53915881110803,12.1935253605012,7.4262647547021,15.4942305812146,6.4262647547021,10.5526690975143,7.5077946401987,3,16.4866150817744,5.4594316186373,"1"
"TCGA.21.1079.01A",12.2324209271761,8.43462822763673,2,14.0546043179607,2.58496250072116,10.4998458870832,1,2,6.4262647547021,6.7279204545632,3,1,7.28540221886225,5.16992500144231,6.08746284125034,2.58496250072116,5.32192809488736,3.32192809488736,10.4115109880121,5.8073549220576,3.58496250072116,10.3398500028846,11.7648715907361,12.4125698468052,10.3509391815464,8.53138146051631,8.53138146051631,6.32192809488736,14.855452509744,4.90689059560852,"1"
"TCGA.22.4601.01A",7.08746284125034,10.0361736125535,8.66533591718518,11.8872206154684,7.28540221886225,11.2384047393251,3,2,3.58496250072116,3.8073549220576,2,1,8.467605550083,5.52356195605701,4.70043971814109,9.26209484537018,7.24792751344359,2.58496250072116,10.6293566200796,11.5372184005386,6.93073733756289,7.68650052718322,6.32192809488736,12.5947911180893,4.58496250072116,7.28540221886225,5.64385618977472,3.32192809488736,11.7253662578956,2,"1"
"TCGA.NC.A5HQ.01A",9.05528243550119,10.8249587405285,7.2667865406949,13.9474543067672,10.0195907283579,11.9210970881068,7.39231742277876,1,6.49185309632967,9.09803208296053,6.12928301694497,5.90689059560852,6.49185309632967,6.04439411935845,5.08746284125034,5.52356195605701,7.20945336562895,6.75488750216347,10.8993569229231,13.450953464713,9.98868468677217,10.0195907283579,9.2240016741981,12.8257538328831,7.85798099512757,6.20945336562895,8.33985000288462,2.58496250072116,12.7317432907078,6.83289001416474,"1"
"TCGA.18.3415.01A",13.8585638629724,7.49185309632967,5.95419631038687,7.04439411935845,7.5077946401987,10.4429434958487,2.58496250072116,1,3.32192809488736,5.16992500144231,4.16992500144231,2,9.48784003382305,3.8073549220576,5.75488750216347,4.32192809488736,2.58496250072116,3,10.9844184588011,11.2679570844028,5,10.4635243732712,9.89481776330794,11.6865005271832,7.12928301694497,7.32192809488736,8.43462822763673,3,13.941231050303,5.32192809488736,"1"
"TCGA.21.5782.01A",7.71424551766612,9.29001884693262,8.07681559705083,9.73809225962049,8.59245703726808,10.6706562491184,6.7279204545632,5.24792751344359,6.35755200461808,6.4594316186373,5.24792751344359,6.64385618977472,12.2413873639989,5,6,7.39231742277876,6.39231742277876,4.90689059560852,10,11.0443941193585,8.40087943628219,8.28540221886225,7.12928301694497,11.9765641234153,5.52356195605701,9.56985560833095,5.4594316186373,5.90689059560852,13.3561768305164,5,"1"
"TCGA.22.5492.01A",9.2045711442492,9.89784545600551,6.16992500144231,13.0944076330812,9.0389189892923,11.6082548219779,4.4594316186373,4,3.32192809488736,5.58496250072116,3.58496250072116,4.16992500144231,7.88264304936184,5.24792751344359,5.32192809488736,5.08746284125034,3.8073549220576,4.58496250072116,11.9563761572497,12.2209828510818,8.89481776330794,10.5488219084588,5.64385618977472,14.6587693478996,6.58496250072116,8.27612440527424,7.4093909361377,3.32192809488736,14.7058483435089,7.74146698640115,"1"
"TCGA.77.8008.01A",9.73809225962049,11.3106127816595,5.4594316186373,11.9351650496037,5.70043971814109,12.4257404243162,5.16992500144231,3.58496250072116,2.58496250072116,5.64385618977472,3.58496250072116,6,8.64385618977472,4.90689059560852,8.53915881110803,4.32192809488736,3.8073549220576,3.58496250072116,9.10852445677817,8.75488750216347,8.08746284125034,8.4757334309664,9.05528243550119,12.8177831217745,8.35755200461808,9.31288295528435,6.58496250072116,6.6724253419715,16.9865087092299,6.35755200461808,"1"
"TCGA.22.5478.01A",9.72451385311995,9.2807707701306,5.75488750216347,11.9893944998447,10.3442959079158,11.871135184243,4.16992500144231,2,3.32192809488736,5.08746284125034,5.90689059560852,2.58496250072116,10.9454438363779,5.64385618977472,4.4594316186373,7.62935662007961,4.70043971814109,4.8073549220576,11.5147140541385,10.1085244567782,8.49185309632967,9.79116288855502,9.16490692667569,13.9242558009012,5.24792751344359,8.02236781302845,9.00562454919388,1,15.5106405595521,7.16992500144231,"1"
"TCGA.98.8022.01A",8.8703647195834,7.56985560833095,6.08746284125034,6.32192809488736,7.70043971814109,9.65463602852797,4,1,1,5,5.4594316186373,5.24792751344359,7.04439411935845,4.90689059560852,3.8073549220576,8.11894107272351,5.70043971814109,3.58496250072116,9.81698362325538,10.652844973002,9.98013957763916,7.37503943134692,6.85798099512757,13.7110216167918,6.52356195605701,5.32192809488736,5.85798099512757,1,12.8876014245087,6.28540221886225,"1"
